,number,form.food.ate_past_24_h,form.food.nbr_eat_7_day,form.food.fooditem,food,nbr_food,number_meals,Ano,Mês,Dia,Cluster
2347,2362,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
2348,11010,1,7.0,ampemba,,,,,,,Cluster 1
2349,8055,0,4.0,hena_hafa,,,,,,,Cluster 0
2350,2060,1,7.0,ampemba,,,,,,,Cluster 1
2351,1551,1,2.0,voanemba,,,,,,,Cluster 3
2352,77512,0,0.0,hazan-dranomasina,,,,,,,Cluster 0
2353,771,1,8.0,ravina_hafa,1 5,2.0,2.0,2018.0,agosto,8.0,Cluster 1
2354,10330,1,7.0,tsako,,,,,,,Cluster 1
2355,11871,1,7.0,bageda,,,,,,,Cluster 1
2356,7723,0,2.0,balahazo _maina,,,,,,,Cluster 0
2357,7594,0,0.0,taboara,,,,,,,Cluster 0
2358,9000,1,7.0,tsako,,,,,,,Cluster 1
2359,11131,1,4.0,voanemba,,,,,,,Cluster 3
2360,4671,1,7.0,balahazo _maina,,,,,,,Cluster 1
2361,10030,1,14.0,raketa_mena,,,,,,,Cluster 2
2362,986,0,0.0,voankazo_hafa,1 10 16 5,4.0,3.0,2018.0,agosto,7.0,Cluster 0
2363,1350,1,7.0,antake,,,,,,,Cluster 1
2364,2211,1,7.0,bageda,,,,,,,Cluster 1
2365,4533,1,5.0,bageda,,,,,,,Cluster 1
2366,5701,1,7.0,balahazo _maina,,,,,,,Cluster 1
2367,1261,1,1.0,voanemba,,,,,,,Cluster 3
2368,4200,1,4.0,voanemba,,,,,,,Cluster 3
2369,11712,1,5.0,balahazo _maina,,,,,,,Cluster 1
2370,7586,0,0.0,hena_omby,,,,,,,Cluster 0
2371,8554,0,2.0,pitipoa,,,,,,,Cluster 0
2372,2541,0,2.0,voanemba,,,,,,,Cluster 0
2373,4050,1,7.0,bageda,,,,,,,Cluster 1
2374,4850,0,0.0,tsako,,,,,,,Cluster 0
2375,11485,0,4.0,bageda,,,,,,,Cluster 0
2376,9301,1,5.0,bageda,,,,,,,Cluster 1
2377,3713,0,0.0,balahazo _maina,,,,,,,Cluster 0
2378,5831,1,28.0,raketa_mena,,,,,,,Cluster 2
2379,2710,1,7.0,balahazo _maina,,,,,,,Cluster 1
2380,10400,1,3.0,tsako,,,,,,,Cluster 3
2381,10774,0,6.0,ravi_balahazo,,,,,,,Cluster 0
2382,5932,0,0.0,antake,,,,,,,Cluster 0
2383,2406,1,3.0,balahazo _maina,,,,,,,Cluster 3
2384,10500,1,4.0,raketa_maitso/fotsy,,,,,,,Cluster 3
2385,113913,0,3.0,balahazo _maina,,,,,,,Cluster 0
2386,3280,1,3.0,tsako,,,,,,,Cluster 3
2387,6820,0,0.0,tsako,,,,,,,Cluster 0
2388,324,1,4.0,balahazo _maina,5,1.0,3.0,2018.0,agosto,8.0,Cluster 3
2389,4794,1,5.0,balahazo _maina,,,,,,,Cluster 1
2390,9785,1,5.0,balahazo _maina,,,,,,,Cluster 1
2391,6521,1,6.0,ampemba,,,,,,,Cluster 1
2392,9060,1,7.0,balahazo _maina,,,,,,,Cluster 1
2393,3250,1,2.0,tsako,,,,,,,Cluster 3
2394,2121,1,7.0,ampemba,,,,,,,Cluster 1
2395,3830,0,0.0,tsako,,,,,,,Cluster 0
2396,11424,1,6.0,bageda,,,,,,,Cluster 1
2397,5234,1,1.0,bageda,,,,,,,Cluster 3
2398,8750,1,7.0,ampemba,,,,,,,Cluster 1
2399,9021,1,4.0,ampemba,,,,,,,Cluster 3
2400,3718,0,2.0,bageda,,,,,,,Cluster 0
2401,9280,1,6.0,ampemba,,,,,,,Cluster 1
2402,9310,1,7.0,ampemba,,,,,,,Cluster 1
2403,6451,1,4.0,voanemba,,,,,,,Cluster 3
2404,8992,1,7.0,bageda,,,,,,,Cluster 1
2405,6770,1,2.0,tsako,,,,,,,Cluster 3
2406,9122,1,4.0,pitipoa,,,,,,,Cluster 3
2407,1981,1,7.0,balahazo _maina,,,,,,,Cluster 1
2408,6224,1,7.0,bageda,,,,,,,Cluster 1
2409,5320,1,7.0,raketa_mena,,,,,,,Cluster 1
2410,8622,0,4.0,ampemba,,,,,,,Cluster 0
2411,4740,1,5.0,voanemba,,,,,,,Cluster 3
2412,3021,1,7.0,antake,,,,,,,Cluster 1
2413,1870,1,7.0,antake,,,,,,,Cluster 1
2414,2042,1,7.0,bageda,,,,,,,Cluster 1
2415,982,0,0.0,tsaramaso,16 6,2.0,2.0,2018.0,agosto,7.0,Cluster 0
2416,8813,1,2.0,balahazo _maina,,,,,,,Cluster 3
2417,2101,1,3.0,sakafo_hafa_soraty,,,,,,,Cluster 3
2418,11066,0,0.0,bajiry,,,,,,,Cluster 0
2419,2950,1,35.0,raketa_mena,,,,,,,Cluster 2
2420,6575,1,4.0,bageda,,,,,,,Cluster 3
2421,6860,1,7.0,ravi_balahazo,,,,,,,Cluster 1
2422,4662,1,7.0,ampemba,,,,,,,Cluster 1
2423,401,1,7.0,balahazo _maina,2 7,2.0,2.0,2019.0,setembro,24.0,Cluster 1
2424,2371,1,4.0,raketa_mena,,,,,,,Cluster 3
2425,10954,1,2.0,pitipoa,,,,,,,Cluster 3
2426,2421,0,1.0,voanemba,,,,,,,Cluster 0
2427,3091,1,6.0,balahazo _maina,,,,,,,Cluster 1
2428,5710,1,5.0,tsako,,,,,,,Cluster 3
2429,4660,0,1.0,tsako,,,,,,,Cluster 0
2430,2840,0,1.0,tsako,,,,,,,Cluster 0
2431,9653,1,7.0,Menaka,,,,,,,Cluster 1
2432,7820,1,7.0,tsako,,,,,,,Cluster 1
2433,9230,1,7.0,tsako,,,,,,,Cluster 1
2434,9130,1,7.0,ampemba,,,,,,,Cluster 1
2435,6901,1,2.0,voanemba,,,,,,,Cluster 3
2436,9640,1,3.0,voanemba,,,,,,,Cluster 3
2437,6852,1,7.0,bageda,,,,,,,Cluster 1
2438,1915,0,4.0,bageda,,,,,,,Cluster 0
2439,49915,0,1.0,balahazo _maina,,,,,,,Cluster 0
2440,11401,1,4.0,ampemba,,,,,,,Cluster 3
2441,8047,0,0.0,hena_omby,,,,,,,Cluster 0
2442,4314,1,4.0,pitipoa,,,,,,,Cluster 3
2443,2972,1,21.0,raketa_mena,,,,,,,Cluster 2
2444,1581,1,7.0,antake,,,,,,,Cluster 1
2445,1752,1,7.0,Menaka,,,,,,,Cluster 1
2446,5201,1,7.0,raketa_mena,,,,,,,Cluster 1
2447,5555,0,,bageda,,,,,,,Cluster 0
2448,11490,1,7.0,balahazo _maina,,,,,,,Cluster 1
2449,9160,1,7.0,balahazo _maina,,,,,,,Cluster 1
2450,3634,0,1.0,ampemba,,,,,,,Cluster 0
2451,3931,1,7.0,Menaka,,,,,,,Cluster 1
2452,2310,1,7.0,raketa_mena,,,,,,,Cluster 1
2453,9891,0,0.0,voanemba,,,,,,,Cluster 0
2454,9370,1,4.0,tsako,,,,,,,Cluster 3
2455,6020,1,7.0,raketa_mena,,,,,,,Cluster 1
2456,3568,0,0.0,ravi_balahazo,,,,,,,Cluster 0
2457,3880,1,7.0,voanemba,,,,,,,Cluster 1
2458,791,1,3.0,raketa_mena,1 16,2.0,2.0,2018.0,agosto,8.0,Cluster 3
2459,8041,1,7.0,voanemba,,,,,,,Cluster 1
2460,6711,1,7.0,bageda,,,,,,,Cluster 1
2461,930,1,21.0,ampemba,2 7,2.0,7.0,2019.0,setembro,14.0,Cluster 2
2462,11201,0,3.0,voanemba,,,,,,,Cluster 0
2463,6581,1,4.0,balahazo _maina,,,,,,,Cluster 3
2464,2141,1,3.0,balahazo _maina,,,,,,,Cluster 3
2465,8083,0,0.0,raketa_maitso/fotsy,,,,,,,Cluster 0
2466,12001,0,4.0,ampemba,,,,,,,Cluster 0
2467,50,1,7.0,raketa_mena,5,1.0,1.0,2018.0,agosto,8.0,Cluster 1
2468,5301,0,4.0,balahazo _maina,,,,,,,Cluster 0
2469,4771,1,3.0,voanemba,,,,,,,Cluster 3
2470,2340,1,3.0,tsako,,,,,,,Cluster 3
2471,1782,1,7.0,bageda,,,,,,,Cluster 1
2472,8781,1,3.0,balahazo _maina,,,,,,,Cluster 3
2473,10450,0,0.0,tsako,,,,,,,Cluster 0
2474,6872,1,3.0,pitipoa,,,,,,,Cluster 3
2475,10671,1,3.0,ravina_hafa,,,,,,,Cluster 3
2476,1010,1,21.0,raketa_mena,16,1.0,1.0,2018.0,agosto,8.0,Cluster 2
2477,7260,0,2.0,tsako,,,,,,,Cluster 0
2478,9702,0,3.0,balahazo _maina,,,,,,,Cluster 0
2479,9762,0,0.0,antake,,,,,,,Cluster 0
2480,10981,0,2.0,voanemba,,,,,,,Cluster 0
2481,8650,1,7.0,antake,,,,,,,Cluster 1
2482,304,0,2.0,balahazo _maina,16,1.0,2.0,2018.0,agosto,8.0,Cluster 0
2483,10975,0,2.0,balahazo _maina,,,,,,,Cluster 0
2484,4860,1,20.0,raketa_mena,,,,,,,Cluster 2
2485,10000,1,7.0,raketa_mena,,,,,,,Cluster 1
2486,6443,0,2.0,ampemba,,,,,,,Cluster 0
2487,11383,1,7.0,Menaka,,,,,,,Cluster 1
2488,12073,1,2.0,pitipoa,,,,,,,Cluster 3
2489,7950,0,2.0,tsako,,,,,,,Cluster 0
2490,8500,1,3.0,ampemba,,,,,,,Cluster 3
2491,5936,0,3.0,balahazo _maina,,,,,,,Cluster 0
2492,10464,0,0.0,bageda,,,,,,,Cluster 0
2493,6450,1,5.0,tsako,,,,,,,Cluster 3
2494,7701,0,1.0,voanemba,,,,,,,Cluster 0
2495,5335,0,2.0,hena_hafa,,,,,,,Cluster 0
2496,9272,1,7.0,bageda,,,,,,,Cluster 1
2497,1851,1,14.0,pitipoa,,,,,,,Cluster 2
2498,5935,1,4.0,vary,,,,,,,Cluster 3
2499,9722,0,3.0,balahazo _maina,,,,,,,Cluster 0
2500,5262,1,7.0,raketa_mena,,,,,,,Cluster 1
2501,510,1,7.0,balahazo _maina,16,1.0,3.0,2018.0,agosto,7.0,Cluster 1
2502,4980,1,7.0,raketa_mena,,,,,,,Cluster 1
2503,4681,1,7.0,bageda,,,,,,,Cluster 1
2504,21,1,7.0,ravina_hafa,1 15 16 5,4.0,3.0,2018.0,agosto,7.0,Cluster 1
2505,4610,1,7.0,tsako,,,,,,,Cluster 1
2506,8960,1,21.0,balahazo _maina,,,,,,,Cluster 2
2507,5423,0,0.0,balahazo _maina,,,,,,,Cluster 0
2508,7100,1,7.0,ampemba,,,,,,,Cluster 1
2509,5520,1,7.0,balahazo _maina,,,,,,,Cluster 1
2510,7101,1,7.0,Menaka,,,,,,,Cluster 1
2511,11921,1,3.0,antake,,,,,,,Cluster 3
2512,2301,1,7.0,ravina_hafa,,,,,,,Cluster 1
2513,8481,1,4.0,balahazo _maina,,,,,,,Cluster 3
2514,2280,1,7.0,balahazo _maina,,,,,,,Cluster 1
2515,10190,1,4.0,raketa_mena,,,,,,,Cluster 3
2516,4630,1,1.0,voanemba,,,,,,,Cluster 3
2517,4514,0,7.0,bageda,,,,,,,Cluster 0
2518,11580,1,7.0,ravina_hafa,,,,,,,Cluster 1
2519,9797,0,2.0,pitipoa,,,,,,,Cluster 0
2520,80416,0,30.0,katra,,,,,,,Cluster 2
2521,9323,0,3.0,bageda,,,,,,,Cluster 0
2522,11930,1,1.0,taboara,,,,,,,Cluster 3
2523,1692,1,6.0,balahazo _maina,,,,,,,Cluster 1
2524,3442,1,4.0,balahazo _maina,,,,,,,Cluster 3
2525,1521,1,3.0,legumes,,,,,,,Cluster 3
2526,98514,0,2.0,balahazo _maina,,,,,,,Cluster 0
2527,11330,1,2.0,voanemba,,,,,,,Cluster 3
2528,8623,0,5.0,Menaka,,,,,,,Cluster 0
2529,4241,1,7.0,bageda,,,,,,,Cluster 1
2530,2592,1,4.0,balahazo _maina,,,,,,,Cluster 3
2531,5861,1,5.0,voanemba,,,,,,,Cluster 3
2532,5420,0,0.0,tsako,,,,,,,Cluster 0
2533,1644,1,4.0,balahazo _maina,,,,,,,Cluster 3
2534,10240,1,21.0,raketa_mena,,,,,,,Cluster 2
2535,1260,1,2.0,tsako,,,,,,,Cluster 3
2536,1221,1,7.0,balahazo _maina,,,,,,,Cluster 1
2537,8048,0,2.0,hena_hafa,,,,,,,Cluster 0
2538,3566,0,0.0,hena_hafa,,,,,,,Cluster 0
2539,9756,0,3.0,ampemba,,,,,,,Cluster 0
2540,8860,1,2.0,antake,,,,,,,Cluster 3
2541,7350,1,7.0,balahazo _maina,,,,,,,Cluster 1
2542,9050,0,2.0,tsako,,,,,,,Cluster 0
2543,1590,1,7.0,ampemba,,,,,,,Cluster 1
2544,2861,1,3.0,ampemba,,,,,,,Cluster 3
2545,9392,1,3.0,balahazo _maina,,,,,,,Cluster 3
2546,220,1,7.0,raketa_mena,2,1.0,3.0,2019.0,setembro,14.0,Cluster 1
2547,98413,0,2.0,katra,,,,,,,Cluster 0
2548,11891,1,7.0,bageda,,,,,,,Cluster 1
2549,10601,1,1.0,vary,,,,,,,Cluster 3
2550,5750,1,1.0,tsako,,,,,,,Cluster 3
2551,2410,0,1.0,tsako,,,,,,,Cluster 0
2552,9031,1,5.0,taboara,,,,,,,Cluster 1
2553,7722,1,7.0,vary,,,,,,,Cluster 1
2554,9531,1,7.0,bageda,,,,,,,Cluster 1
2555,1391,1,7.0,ravina_hafa,,,,,,,Cluster 1
2556,8072,1,2.0,balahazo _maina,,,,,,,Cluster 3
2557,9847,0,0.0,vokatra_azo_aminy_ronono,,,,,,,Cluster 0
2558,10715,0,0.0,balahazo _maina,,,,,,,Cluster 0
2559,10160,1,6.0,raketa_mena,,,,,,,Cluster 1
2560,9312,1,9.0,bageda,,,,,,,Cluster 1
2561,821,1,7.0,raketa_mena,2,1.0,2.0,2018.0,agosto,7.0,Cluster 1
2562,4562,0,2.0,pitipoa,,,,,,,Cluster 0
2563,7320,1,7.0,balahazo _maina,,,,,,,Cluster 1
2564,5430,1,7.0,raketa_mena,,,,,,,Cluster 1
2565,11642,0,3.0,antake,,,,,,,Cluster 0
2566,62,1,7.0,raketa_mena,16 21,2.0,2.0,2018.0,agosto,8.0,Cluster 1
2567,9454,0,1.0,bageda,,,,,,,Cluster 0
2568,8341,1,5.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
2569,2690,1,10.0,balahazo _maina,,,,,,,Cluster 1
2570,3100,1,14.0,raketa_mena,,,,,,,Cluster 2
2571,8088,0,0.0,ravi_balahazo,,,,,,,Cluster 0
2572,1389,0,2.0,katra,,,,,,,Cluster 0
2573,6400,0,1.0,tsako,,,,,,,Cluster 0
2574,7450,1,3.0,tsako,,,,,,,Cluster 3
2575,2980,1,12.0,raketa_mena,,,,,,,Cluster 2
2576,8604,1,7.0,Menaka,,,,,,,Cluster 1
2577,9080,1,4.0,legumes_hafa,,,,,,,Cluster 3
2578,9830,1,7.0,balahazo _maina,,,,,,,Cluster 1
2579,3821,1,21.0,pitipoa,,,,,,,Cluster 2
2580,5650,1,7.0,raketa_mena,,,,,,,Cluster 1
2581,9641,1,7.0,ampemba,,,,,,,Cluster 1
2582,5266,1,7.0,balahazo _maina,,,,,,,Cluster 1
2583,7740,1,7.0,raketa_mena,,,,,,,Cluster 1
2584,6021,1,3.0,balahazo _maina,,,,,,,Cluster 3
2585,1921,1,3.0,voanemba,,,,,,,Cluster 3
2586,985,0,0.0,taboara,1 10 11 12 15 16 18 2 22 23 26 27 3 4 5 6 7 9,18.0,2.0,2018.0,agosto,7.0,Cluster 0
2587,281,1,7.0,raketa_mena,1 16,2.0,1.0,2018.0,agosto,8.0,Cluster 1
2588,5200,1,7.0,tsako,,,,,,,Cluster 1
2589,12071,1,3.0,ampemba,,,,,,,Cluster 3
2590,4970,1,7.0,tsako,,,,,,,Cluster 1
2591,11613,1,3.0,Menaka,,,,,,,Cluster 3
2592,11020,1,7.0,balahazo _maina,,,,,,,Cluster 1
2593,8970,1,7.0,ampemba,,,,,,,Cluster 1
2594,8861,1,7.0,balahazo _maina,,,,,,,Cluster 1
2595,4033,1,3.0,bageda,,,,,,,Cluster 3
2596,6110,1,4.0,balahazo _maina,,,,,,,Cluster 3
2597,8450,1,1.0,antake,,,,,,,Cluster 3
2598,8812,0,2.0,sakafo_hafa_soraty,,,,,,,Cluster 0
2599,4190,1,7.0,tsako,,,,,,,Cluster 1
2600,3950,0,2.0,tsako,,,,,,,Cluster 0
2601,7782,1,2.0,raketa_maitso/fotsy,,,,,,,Cluster 3
2602,3010,1,4.0,tsako,,,,,,,Cluster 3
2603,5894,1,6.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
2604,11211,1,7.0,antake,,,,,,,Cluster 1
2605,9391,1,2.0,ravina_hafa,,,,,,,Cluster 3
2606,3360,1,15.0,raketa_mena,,,,,,,Cluster 2
2607,5683,1,5.0,balahazo _maina,,,,,,,Cluster 1
2608,4420,1,7.0,tsako,,,,,,,Cluster 1
2609,6984,0,3.0,pitipoa,,,,,,,Cluster 0
2610,5661,1,2.0,raketa_mena,,,,,,,Cluster 3
2611,310,0,0.0,tsako,16 21,2.0,3.0,2018.0,agosto,8.0,Cluster 0
2612,9300,1,2.0,ampemba,,,,,,,Cluster 3
2613,9241,1,6.0,balahazo _maina,,,,,,,Cluster 1
2614,6522,1,4.0,Menaka,,,,,,,Cluster 3
2615,9011,1,4.0,voanemba,,,,,,,Cluster 3
2616,5461,1,4.0,ravi_balahazo,,,,,,,Cluster 3
2617,1280,1,14.0,pitipoa,,,,,,,Cluster 2
2618,5163,0,2.0,balahazo _maina,,,,,,,Cluster 0
2619,9890,0,2.0,tsako,,,,,,,Cluster 0
2620,1151,0,2.0,ravi_balahazo,12 21 25 5,4.0,3.0,2019.0,setembro,23.0,Cluster 0
2621,8120,0,0.0,tsako,,,,,,,Cluster 0
2622,12023,1,4.0,bageda,,,,,,,Cluster 3
2623,2580,1,2.0,raketa_mena,,,,,,,Cluster 3
2624,2511,0,0.0,ravi_balahazo,,,,,,,Cluster 0
2625,10901,1,4.0,ampemba,,,,,,,Cluster 3
2626,9270,1,14.0,ampemba,,,,,,,Cluster 2
2627,7111,1,7.0,bageda,,,,,,,Cluster 1
2628,3510,1,7.0,raketa_mena,,,,,,,Cluster 1
2629,9883,1,1.0,vary,,,,,,,Cluster 3
2630,6980,1,7.0,antake,,,,,,,Cluster 1
2631,8057,0,0.0,bajiry,,,,,,,Cluster 0
2632,2680,1,7.0,raketa_mena,,,,,,,Cluster 1
2633,4311,1,2.0,voanemba,,,,,,,Cluster 3
2634,10882,1,7.0,balahazo _maina,,,,,,,Cluster 1
2635,1110,1,21.0,raketa_mena,5 7,2.0,7.0,2019.0,setembro,14.0,Cluster 2
2636,11406,1,3.0,balahazo _maina,,,,,,,Cluster 3
2637,2423,1,7.0,raketa_mena,,,,,,,Cluster 1
2638,9351,1,3.0,balahazo _maina,,,,,,,Cluster 3
2639,2760,1,4.0,raketa_mena,,,,,,,Cluster 3
2640,261,0,0.0,voanemba,16 6,2.0,2.0,2018.0,agosto,8.0,Cluster 0
2641,5712,0,0.0,ampemba,,,,,,,Cluster 0
2642,313,1,5.0,raketa_mena,1 5,2.0,2.0,2018.0,agosto,8.0,Cluster 1
2643,8912,1,3.0,bageda,,,,,,,Cluster 3
2644,4841,1,5.0,voanemba,,,,,,,Cluster 3
2645,11932,1,7.0,Menaka,,,,,,,Cluster 1
2646,3500,1,5.0,tsako,,,,,,,Cluster 3
2647,640,1,7.0,balahazo _maina,1 10 12 16 18 2 25 5 7,9.0,3.0,2019.0,setembro,23.0,Cluster 1
2648,11221,1,7.0,antake,,,,,,,Cluster 1
2649,4570,1,7.0,voanemba,,,,,,,Cluster 1
2650,7395,0,1.0,bageda,,,,,,,Cluster 0
2651,9153,1,1.0,pitipoa,,,,,,,Cluster 3
2652,4104,1,7.0,bageda,,,,,,,Cluster 1
2653,29715,0,0.0,bageda,,,,,,,Cluster 0
2654,11970,1,7.0,balahazo _maina,,,,,,,Cluster 1
2655,3160,1,5.0,raketa_mena,,,,,,,Cluster 1
2656,11820,1,5.0,tsako,,,,,,,Cluster 3
2657,5470,1,7.0,balahazo _maina,,,,,,,Cluster 1
2658,9858,0,0.0,hena_omby,,,,,,,Cluster 0
2659,9656,1,7.0,bageda,,,,,,,Cluster 1
2660,8710,1,18.0,ampemba,,,,,,,Cluster 2
2661,9850,0,0.0,tsako,,,,,,,Cluster 0
2662,5500,1,4.0,raketa_mena,,,,,,,Cluster 3
2663,11100,1,7.0,balahazo _maina,,,,,,,Cluster 1
2664,8600,1,4.0,taboara,,,,,,,Cluster 3
2665,10832,0,0.0,ampemba,,,,,,,Cluster 0
2666,6182,1,7.0,Menaka,,,,,,,Cluster 1
2667,11732,1,7.0,Menaka,,,,,,,Cluster 1
2668,3883,1,3.0,bageda,,,,,,,Cluster 3
2669,11435,1,6.0,sakafo_hafa_soraty,,,,,,,Cluster 1
2670,5931,0,0.0,voanemba,,,,,,,Cluster 0
2671,7160,1,7.0,balahazo _maina,,,,,,,Cluster 1
2672,2650,1,35.0,raketa_mena,,,,,,,Cluster 2
2673,10442,1,1.0,balahazo _maina,,,,,,,Cluster 3
2674,10821,1,7.0,ravina_hafa,,,,,,,Cluster 1
2675,11440,1,3.0,tsako,,,,,,,Cluster 3
2676,201,1,7.0,raketa_mena,12 5 7,3.0,2.0,2019.0,setembro,14.0,Cluster 1
2677,6371,1,5.0,ampemba,,,,,,,Cluster 1
2678,7920,1,7.0,raketa_mena,,,,,,,Cluster 1
2679,8391,1,7.0,balahazo _maina,,,,,,,Cluster 1
2680,1270,1,7.0,balahazo _maina,,,,,,,Cluster 1
2681,9044,1,5.0,pitipoa,,,,,,,Cluster 1
2682,75911,0,0.0,pitipoa,,,,,,,Cluster 0
2683,7053,0,7.0,balahazo _maina,,,,,,,Cluster 0
2684,5460,1,8.0,balahazo _maina,,,,,,,Cluster 1
2685,2734,1,7.0,balahazo _maina,,,,,,,Cluster 1
2686,9140,1,7.0,legumes_hafa,,,,,,,Cluster 1
2687,12100,1,1.0,tsako,,,,,,,Cluster 3
2688,8581,1,7.0,bageda,,,,,,,Cluster 1
2689,3975,1,3.0,bageda,,,,,,,Cluster 3
2690,8616,0,4.0,sakafo_hafa_soraty,,,,,,,Cluster 0
2691,6350,1,6.0,taboara,,,,,,,Cluster 1
2692,7900,1,7.0,tsako,,,,,,,Cluster 1
2693,9951,1,7.0,ravina_hafa,,,,,,,Cluster 1
2694,11341,1,4.0,bageda,,,,,,,Cluster 3
2695,9180,1,7.0,balahazo _maina,,,,,,,Cluster 1
2696,6290,0,0.0,tsako,,,,,,,Cluster 0
2697,4532,1,5.0,pitipoa,,,,,,,Cluster 1
2698,7704,1,1.0,balahazo _maina,,,,,,,Cluster 3
2699,9894,0,0.0,raketa_ravina,,,,,,,Cluster 0
2700,9655,0,4.0,balahazo _maina,,,,,,,Cluster 0
2701,7392,1,1.0,antake,,,,,,,Cluster 3
2702,7971,1,7.0,raketa_mena,,,,,,,Cluster 1
2703,5339,0,5.0,katra,,,,,,,Cluster 0
2704,4201,1,4.0,balahazo _maina,,,,,,,Cluster 3
2705,9791,1,4.0,voanemba,,,,,,,Cluster 3
2706,3450,1,4.0,tsako,,,,,,,Cluster 3
2707,9131,1,7.0,vary,,,,,,,Cluster 1
2708,3940,1,7.0,ampemba,,,,,,,Cluster 1
2709,2641,1,5.0,balahazo _maina,,,,,,,Cluster 1
2710,49917,0,0.0,bageda,,,,,,,Cluster 0
2711,5714,0,2.0,pitipoa,,,,,,,Cluster 0
2712,11733,0,2.0,pitipoa,,,,,,,Cluster 0
2713,9331,1,7.0,ampemba,,,,,,,Cluster 1
2714,2020,1,7.0,antake,,,,,,,Cluster 1
2715,6940,1,2.0,tsako,,,,,,,Cluster 3
2716,2341,1,7.0,raketa_mena,,,,,,,Cluster 1
2717,3080,1,3.0,tsako,,,,,,,Cluster 3
2718,3820,1,21.0,ampemba,,,,,,,Cluster 2
2719,9453,1,4.0,pitipoa,,,,,,,Cluster 3
2720,10501,1,3.0,raketa_mena,,,,,,,Cluster 3
2721,9682,1,7.0,ampemba,,,,,,,Cluster 1
2722,6493,1,7.0,balahazo _maina,,,,,,,Cluster 1
2723,5590,1,7.0,balahazo _maina,,,,,,,Cluster 1
2724,7901,1,7.0,antake,,,,,,,Cluster 1
2725,11394,1,7.0,ravina_hafa,,,,,,,Cluster 1
2726,5292,1,2.0,balahazo _maina,,,,,,,Cluster 3
2727,700,1,7.0,raketa_mena,2 25 29 5,4.0,2.0,2019.0,setembro,23.0,Cluster 1
2728,8061,1,7.0,ravina_hafa,,,,,,,Cluster 1
2729,1290,1,7.0,balahazo _maina,,,,,,,Cluster 1
2730,460,1,14.0,raketa_mena,10 5 7,3.0,2.0,2019.0,setembro,14.0,Cluster 2
2731,3171,1,1.0,,,,,,,,Cluster 3
2732,340,1,1.0,tsako,1 2,2.0,3.0,2018.0,agosto,8.0,Cluster 3
2733,5781,1,1.0,balahazo _maina,,,,,,,Cluster 3
2734,3560,0,0.0,tsako,,,,,,,Cluster 0
2735,4840,1,5.0,tsako,,,,,,,Cluster 3
2736,5560,1,5.0,raketa_mena,,,,,,,Cluster 1
2737,6230,1,7.0,ampemba,,,,,,,Cluster 1
2738,6920,0,2.0,tsako,,,,,,,Cluster 0
2739,9811,0,0.0,hazan-dranomasina,,,,,,,Cluster 0
2740,4852,0,0.0,antake,,,,,,,Cluster 0
2741,8046,0,0.0,raketa_ravina,,,,,,,Cluster 0
2742,2520,1,7.0,antake,,,,,,,Cluster 1
2743,9793,1,7.0,raketa_mena,,,,,,,Cluster 1
2744,12101,1,7.0,ampemba,,,,,,,Cluster 1
2745,5291,1,14.0,raketa_mena,,,,,,,Cluster 2
2746,7953,0,4.0,vary,,,,,,,Cluster 0
2747,2400,0,2.0,tsako,,,,,,,Cluster 0
2748,3520,1,4.0,balahazo _maina,,,,,,,Cluster 3
2749,691,1,21.0,ravina_hafa,5 7,2.0,2.0,2019.0,setembro,24.0,Cluster 2
2750,11512,1,6.0,Menaka,,,,,,,Cluster 1
2751,2700,1,2.0,tsako,,,,,,,Cluster 3
2752,8400,1,7.0,raketa_mena,,,,,,,Cluster 1
2753,11782,1,5.0,balahazo _maina,,,,,,,Cluster 1
2754,11160,1,7.0,ampemba,,,,,,,Cluster 1
2755,10130,1,13.0,tsako,,,,,,,Cluster 2
2756,10571,1,3.0,balahazo _maina,,,,,,,Cluster 3
2757,6405,1,3.0,ampemba,,,,,,,Cluster 3
2758,3942,1,7.0,Menaka,,,,,,,Cluster 1
2759,5150,1,3.0,raketa_mena,,,,,,,Cluster 3
2760,4940,1,2.0,tsako,,,,,,,Cluster 3
2761,11182,0,2.0,balahazo _maina,,,,,,,Cluster 0
2762,75811,0,0.0,balahazo _maina,,,,,,,Cluster 0
2763,4060,1,7.0,bageda,,,,,,,Cluster 1
2764,372,0,0.0,antake,2 5 6 7,4.0,3.0,2019.0,setembro,23.0,Cluster 0
2765,7885,0,1.0,balahazo _maina,,,,,,,Cluster 0
2766,4330,1,7.0,ampemba,,,,,,,Cluster 1
2767,6970,0,2.0,ampemba,,,,,,,Cluster 0
2768,7980,1,7.0,raketa_mena,,,,,,,Cluster 1
2769,5751,1,7.0,raketa_mena,,,,,,,Cluster 1
2770,11801,1,3.0,bageda,,,,,,,Cluster 3
2771,5276,0,0.0,bageda,,,,,,,Cluster 0
2772,97611,0,3.0,ravi_balahazo,,,,,,,Cluster 0
2773,4910,1,,ampemba,,,,,,,Cluster 1
2774,8124,0,0.0,taboara,,,,,,,Cluster 0
2775,1951,1,7.0,voanemba,,,,,,,Cluster 1
2776,3490,1,1.0,tsako,,,,,,,Cluster 3
2777,3713,1,7.0,ravina_hafa,,,,,,,Cluster 1
